"","sex","age","race","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","two_year_recid"
"2537","Male",26,"White",0,0,0,0,"M",0
"2538","Male",61,"White",0,0,0,0,"M",0
"2539","Male",21,"Non-White",0,0,0,0,"M",0
"2540","Male",69,"Non-White",0,0,0,22,"M",0
"2541","Male",26,"Non-White",0,0,0,0,"M",0
"2542","Male",30,"Non-White",0,0,0,9,"F",1
"2543","Male",21,"White",0,0,0,1,"F",0
"2544","Male",41,"White",0,0,0,0,"M",0
"2545","Male",45,"Non-White",0,0,0,0,"F",1
"2546","Male",31,"Non-White",0,1,3,10,"F",1
"2547","Male",22,"White",0,0,0,0,"F",0
"2548","Female",54,"White",0,0,0,0,"F",1
"2549","Male",50,"White",0,0,0,2,"M",1
"2550","Female",50,"Non-White",0,0,0,5,"F",0
"2551","Male",37,"Non-White",2,0,0,11,"F",0
"2552","Female",21,"Non-White",0,0,0,0,"F",1
"2553","Male",23,"Non-White",0,0,0,6,"M",1
"2554","Male",30,"White",0,0,0,0,"F",1
"2555","Male",53,"White",0,0,0,2,"F",0
"2556","Male",30,"Non-White",0,0,0,11,"F",1
"2557","Male",26,"White",0,0,0,5,"M",0
"2558","Female",30,"Non-White",0,0,0,1,"F",1
"2559","Female",59,"Non-White",0,0,0,0,"M",0
"2560","Male",29,"Non-White",0,0,0,13,"F",1
"2561","Male",67,"Non-White",0,0,0,0,"F",0
"2562","Male",30,"White",0,0,0,13,"F",1
"2563","Male",25,"Non-White",0,0,0,5,"M",1
"2564","Male",45,"Non-White",0,0,0,8,"F",0
"2565","Male",35,"White",0,0,0,4,"M",0
"2566","Male",22,"Non-White",0,0,1,0,"F",0
"2567","Male",41,"Non-White",0,0,0,8,"F",1
"2568","Male",46,"Non-White",0,0,0,3,"F",1
"2569","Male",27,"Non-White",0,0,0,0,"M",0
"2570","Female",37,"Non-White",0,0,0,13,"F",0
"2571","Male",22,"Non-White",0,0,2,0,"F",1
"2572","Male",19,"Non-White",0,0,0,0,"F",1
"2573","Male",45,"White",0,0,0,2,"M",0
"2574","Female",33,"Non-White",0,0,0,5,"F",1
"2575","Male",52,"Non-White",0,0,0,7,"F",0
"2576","Female",21,"Non-White",0,0,0,0,"F",0
"2577","Male",43,"Non-White",0,0,0,6,"M",1
"2578","Male",33,"White",0,0,0,3,"F",0
"2579","Male",26,"Non-White",1,0,0,3,"F",1
"2580","Male",37,"White",0,0,0,0,"M",0
"2581","Male",38,"Non-White",0,0,0,1,"F",1
"2582","Male",35,"Non-White",0,0,0,1,"M",1
"2583","Male",27,"Non-White",0,0,0,1,"F",1
"2584","Male",40,"Non-White",0,0,0,1,"F",0
"2585","Male",21,"Non-White",1,0,0,1,"F",0
"2586","Male",38,"White",0,0,0,3,"F",1
"2587","Male",37,"White",0,0,0,0,"M",0
"2588","Male",24,"Non-White",0,0,0,1,"M",0
"2589","Male",44,"White",0,0,0,0,"F",0
"2590","Male",30,"Non-White",0,0,0,0,"F",0
"2591","Male",40,"Non-White",0,0,0,0,"F",0
"2592","Male",49,"White",0,0,0,1,"F",0
"2593","Male",67,"White",0,0,0,0,"M",0
"2594","Male",59,"Non-White",0,0,0,14,"F",1
"2595","Male",21,"Non-White",1,0,0,1,"F",1
"2596","Male",31,"White",0,0,0,6,"M",0
"2597","Female",50,"White",0,0,0,2,"F",1
"2598","Male",30,"Non-White",0,0,0,7,"F",0
"2599","Male",28,"White",0,0,0,1,"M",0
"2600","Male",48,"Non-White",0,0,0,7,"F",1
"2601","Male",55,"White",0,0,0,0,"M",0
"2602","Female",24,"White",0,0,0,1,"F",0
"2603","Male",42,"White",0,0,0,0,"M",0
"2604","Male",34,"Non-White",0,0,0,0,"M",1
"2605","Male",43,"Non-White",0,0,0,4,"M",1
"2606","Male",44,"Non-White",0,0,0,0,"F",0
"2607","Male",25,"White",0,0,0,0,"M",0
"2608","Male",29,"Non-White",0,1,0,17,"F",1
"2609","Male",25,"White",0,0,0,2,"F",1
"2610","Female",32,"Non-White",0,0,0,0,"M",1
"2611","Male",96,"Non-White",0,0,0,2,"F",1
"2612","Male",35,"Non-White",0,0,0,10,"M",1
"2613","Male",29,"Non-White",0,0,0,0,"M",0
"2614","Male",27,"Non-White",0,1,1,8,"F",1
"2615","Male",41,"Non-White",0,0,0,2,"F",0
"2616","Male",31,"Non-White",0,0,0,0,"M",0
"2617","Male",24,"Non-White",0,0,0,1,"F",1
"2618","Male",34,"Non-White",0,0,0,0,"F",1
"2619","Male",48,"Non-White",0,0,0,2,"F",1
"2620","Male",41,"Non-White",0,0,0,1,"F",0
"2621","Male",26,"Non-White",0,0,1,12,"M",1
"2622","Male",42,"Non-White",0,0,0,0,"F",1
"2623","Male",29,"Non-White",0,0,0,0,"M",0
"2624","Male",26,"White",0,0,0,0,"M",0
"2625","Female",27,"Non-White",0,0,0,1,"F",0
"2626","Male",35,"White",0,0,0,4,"M",0
"2627","Male",54,"White",0,0,0,1,"F",0
"2628","Male",24,"Non-White",0,0,0,3,"M",1
"2629","Male",20,"Non-White",0,0,0,0,"F",0
"2630","Male",27,"White",0,0,0,0,"F",0
"2631","Male",21,"Non-White",0,0,0,1,"F",0
"2632","Male",27,"White",0,1,1,7,"M",1
"2633","Male",34,"Non-White",1,0,0,11,"F",1
"2634","Male",27,"White",0,0,0,4,"F",0
"2635","Male",54,"Non-White",0,0,0,0,"M",0
"2636","Male",29,"Non-White",0,0,0,2,"F",1
"2637","Male",39,"Non-White",0,0,0,1,"F",0
"2638","Female",22,"White",0,1,1,2,"F",0
"2639","Female",33,"White",0,0,0,0,"M",0
"2640","Female",25,"Non-White",0,0,0,2,"F",1
"2641","Female",40,"Non-White",0,0,0,7,"F",1
"2642","Female",35,"Non-White",0,0,0,0,"M",0
"2643","Male",28,"Non-White",0,0,0,0,"M",1
"2644","Male",53,"Non-White",0,0,0,0,"M",0
"2645","Male",28,"White",0,0,1,2,"M",0
"2646","Male",26,"Non-White",0,0,0,0,"F",0
"2647","Male",30,"Non-White",0,0,0,1,"F",0
"2648","Male",31,"Non-White",0,1,0,3,"F",0
"2649","Male",24,"White",0,0,0,3,"M",1
"2650","Male",45,"White",0,0,0,19,"F",1
"2651","Male",33,"Non-White",0,0,0,1,"M",0
"2652","Male",28,"Non-White",0,0,0,1,"F",0
"2653","Female",45,"White",0,0,0,1,"F",1
"2654","Female",22,"Non-White",0,0,0,1,"M",0
"2655","Male",33,"White",0,0,0,3,"F",1
"2656","Male",23,"White",0,0,4,4,"F",1
"2657","Male",36,"Non-White",0,0,0,6,"F",0
"2658","Male",22,"Non-White",0,0,0,0,"F",0
"2659","Male",45,"White",0,0,0,1,"M",0
"2660","Male",28,"Non-White",0,0,0,2,"F",1
"2661","Male",37,"Non-White",0,0,0,3,"M",0
"2662","Female",52,"White",0,0,0,0,"M",0
"2663","Male",26,"White",0,0,0,0,"F",0
"2664","Male",28,"White",0,0,0,4,"F",1
"2665","Female",33,"White",0,0,0,2,"F",0
"2666","Male",23,"White",0,0,1,3,"F",1
"2667","Male",31,"White",0,0,1,3,"M",1
"2668","Female",55,"White",0,0,0,0,"M",0
"2669","Male",24,"White",0,0,2,3,"F",1
"2670","Male",37,"Non-White",0,0,0,2,"M",0
"2671","Male",41,"Non-White",0,0,0,0,"F",0
"2672","Male",26,"White",0,0,0,0,"M",0
"2673","Male",41,"Non-White",0,0,0,13,"F",0
"2674","Male",33,"Non-White",0,0,0,6,"F",0
"2675","Male",47,"Non-White",0,0,0,0,"M",1
"2676","Male",23,"Non-White",0,0,0,0,"F",0
"2677","Male",27,"White",0,0,0,1,"F",0
"2678","Male",24,"White",0,0,0,0,"F",1
"2679","Male",23,"Non-White",0,0,0,2,"M",0
"2680","Male",30,"Non-White",0,1,0,10,"F",0
"2681","Male",55,"White",0,0,0,1,"F",0
"2682","Male",26,"Non-White",0,0,0,13,"M",1
"2683","Female",41,"Non-White",0,1,0,6,"M",0
"2684","Male",35,"Non-White",0,0,0,0,"F",0
"2685","Male",26,"Non-White",0,0,0,4,"F",1
"2686","Male",20,"Non-White",0,0,0,1,"M",0
"2687","Male",24,"White",0,0,0,3,"M",1
"2688","Male",31,"Non-White",0,2,0,8,"M",1
"2689","Male",22,"Non-White",0,1,0,2,"F",0
"2690","Male",55,"Non-White",0,0,0,0,"F",1
"2691","Male",33,"White",0,0,0,7,"F",1
"2692","Male",44,"White",0,0,0,6,"F",1
"2693","Male",41,"Non-White",0,0,0,25,"F",1
"2694","Male",56,"Non-White",0,0,0,9,"M",0
"2695","Male",21,"Non-White",0,0,0,1,"F",0
"2696","Male",36,"Non-White",0,0,0,1,"F",1
"2697","Female",48,"White",0,0,0,1,"M",0
"2698","Male",27,"White",0,0,0,6,"F",1
"2699","Male",56,"White",0,0,0,7,"F",1
"2700","Male",39,"White",0,0,0,2,"M",0
"2701","Male",31,"Non-White",0,0,0,0,"F",0
"2702","Female",25,"White",0,0,0,0,"F",0
"2703","Male",51,"White",0,0,0,1,"F",0
"2704","Female",28,"Non-White",0,0,0,3,"F",0
"2705","Male",30,"Non-White",0,0,0,0,"F",1
"2706","Female",19,"Non-White",0,0,0,0,"M",1
"2707","Male",20,"Non-White",0,0,0,0,"M",1
"2708","Male",57,"White",0,0,0,0,"F",0
"2709","Male",51,"Non-White",0,0,0,8,"M",1
"2710","Male",27,"Non-White",0,0,0,5,"F",1
"2711","Male",26,"Non-White",0,0,2,0,"F",0
"2712","Male",23,"White",0,0,0,3,"M",1
"2713","Male",35,"Non-White",0,1,0,14,"M",1
"2714","Female",41,"White",0,0,0,1,"M",0
"2715","Male",37,"Non-White",0,0,0,5,"F",0
"2716","Male",48,"Non-White",0,0,0,0,"F",0
"2717","Male",21,"Non-White",0,0,1,0,"F",0
"2718","Male",19,"Non-White",3,0,0,3,"F",1
"2719","Male",21,"Non-White",0,0,0,1,"F",1
"2720","Male",29,"Non-White",0,0,1,1,"M",0
"2721","Male",52,"Non-White",0,0,0,1,"M",0
"2722","Male",23,"Non-White",0,0,0,5,"F",1
"2723","Male",22,"Non-White",0,0,0,0,"F",1
"2724","Male",19,"Non-White",1,0,1,1,"F",1
"2725","Male",41,"White",0,0,0,1,"F",1
"2726","Female",25,"White",0,0,0,1,"M",1
"2727","Male",54,"Non-White",0,0,0,0,"M",1
"2728","Male",25,"Non-White",4,0,0,13,"F",1
"2729","Female",30,"White",0,0,0,0,"M",1
"2730","Female",40,"White",0,0,0,4,"F",0
"2731","Male",22,"Non-White",0,0,0,0,"F",0
"2732","Male",50,"White",0,0,0,10,"F",0
"2733","Male",35,"White",0,0,0,2,"M",0
"2734","Male",28,"White",0,0,0,7,"F",1
"2735","Male",21,"Non-White",0,0,0,0,"F",0
"2736","Female",38,"Non-White",0,0,0,6,"F",1
"2737","Male",27,"White",0,0,0,0,"F",0
"2738","Male",22,"Non-White",0,0,0,0,"F",1
"2739","Female",38,"Non-White",0,0,0,20,"F",1
"2740","Male",32,"Non-White",2,0,0,26,"F",1
"2741","Male",32,"White",0,0,0,0,"F",0
"2742","Male",59,"White",0,0,0,0,"F",0
"2743","Male",30,"White",0,0,0,19,"F",1
"2744","Male",20,"Non-White",0,0,0,0,"M",1
"2745","Male",59,"White",0,0,0,0,"F",0
"2746","Female",44,"White",0,0,0,1,"F",1
"2747","Male",26,"Non-White",0,1,1,9,"M",1
"2748","Male",30,"Non-White",0,1,0,9,"F",1
"2749","Female",35,"White",0,0,0,2,"F",0
"2750","Male",25,"Non-White",0,1,1,3,"M",1
"2751","Male",44,"Non-White",0,0,0,0,"M",0
"2752","Male",40,"Non-White",0,0,0,7,"F",0
"2753","Female",31,"Non-White",0,0,0,0,"M",1
"2754","Female",32,"Non-White",0,0,0,0,"F",0
"2755","Male",37,"Non-White",0,0,0,22,"F",1
"2756","Male",22,"White",1,0,0,2,"F",0
"2757","Male",38,"Non-White",0,0,0,8,"M",1
"2758","Male",34,"White",0,0,0,2,"F",0
"2759","Male",30,"Non-White",0,1,0,7,"F",0
"2760","Female",38,"White",0,0,0,0,"F",1
"2761","Male",36,"Non-White",0,0,0,10,"F",1
"2762","Male",46,"Non-White",0,0,0,0,"F",0
"2763","Male",22,"Non-White",0,0,2,0,"M",1
"2764","Male",35,"White",0,0,0,2,"F",1
"2765","Male",35,"Non-White",0,0,0,0,"F",0
"2766","Male",20,"Non-White",0,0,0,1,"F",1
"2767","Female",30,"Non-White",0,0,0,9,"F",1
"2768","Male",34,"Non-White",0,0,0,16,"F",1
"2769","Male",31,"White",0,0,0,3,"F",1
"2770","Male",32,"Non-White",0,0,0,0,"M",1
"2771","Male",31,"White",0,1,1,4,"F",1
"2772","Male",22,"White",0,1,1,2,"F",1
"2773","Male",31,"Non-White",0,0,0,0,"F",0
"2774","Male",36,"Non-White",0,0,0,5,"M",1
"2775","Male",39,"Non-White",0,0,0,2,"M",0
"2776","Male",51,"Non-White",0,0,0,9,"F",1
"2777","Male",35,"Non-White",0,0,0,7,"F",1
"2778","Male",30,"Non-White",0,0,0,1,"F",1
"2779","Male",35,"Non-White",0,0,1,0,"F",0
"2780","Male",23,"Non-White",0,0,0,0,"F",1
"2781","Male",43,"White",0,0,0,3,"M",1
"2782","Male",37,"Non-White",0,0,0,0,"M",0
"2783","Male",25,"Non-White",0,0,2,3,"M",0
"2784","Male",33,"Non-White",0,0,0,8,"F",1
"2785","Female",27,"Non-White",0,0,0,0,"F",0
"2786","Male",47,"White",0,0,0,2,"M",0
"2787","Male",46,"Non-White",0,0,0,12,"M",0
"2788","Male",27,"White",0,0,0,0,"F",0
"2789","Male",34,"Non-White",0,0,0,0,"F",1
"2790","Male",30,"Non-White",0,0,0,4,"M",1
"2791","Male",25,"White",0,0,0,0,"M",0
"2792","Male",26,"Non-White",0,1,0,5,"M",0
"2793","Male",25,"Non-White",0,0,0,1,"F",1
"2794","Male",60,"Non-White",0,0,0,9,"F",0
"2795","Male",49,"Non-White",0,0,0,0,"M",1
"2796","Male",30,"Non-White",0,0,0,12,"F",1
"2797","Male",21,"Non-White",0,0,0,0,"F",0
"2798","Male",25,"Non-White",0,0,0,4,"F",1
"2799","Male",53,"White",0,0,0,1,"F",0
"2800","Male",21,"Non-White",0,0,0,0,"F",1
"2801","Male",29,"Non-White",0,0,0,1,"M",0
"2802","Male",29,"Non-White",0,0,0,4,"M",0
"2803","Male",21,"Non-White",0,0,0,0,"M",0
"2804","Female",24,"Non-White",0,0,0,2,"M",1
"2805","Male",53,"Non-White",0,0,0,4,"M",1
"2806","Male",51,"White",0,0,0,2,"F",0
"2807","Male",29,"Non-White",0,0,0,1,"M",0
"2808","Female",24,"Non-White",0,0,0,0,"F",0
"2809","Male",24,"Non-White",0,1,9,2,"F",1
"2810","Male",37,"Non-White",0,0,0,5,"F",0
"2811","Male",20,"White",0,0,0,0,"F",1
"2812","Female",54,"Non-White",0,0,0,2,"M",0
"2813","Female",51,"White",0,0,0,14,"F",0
"2814","Male",53,"White",0,0,0,1,"F",0
"2815","Male",31,"Non-White",0,0,0,2,"F",0
"2816","Male",25,"Non-White",0,0,0,5,"F",0
"2817","Male",38,"Non-White",0,0,0,0,"M",0
"2818","Male",22,"Non-White",0,1,1,3,"F",1
"2819","Male",21,"Non-White",0,0,0,1,"F",0
"2820","Male",21,"White",0,0,0,1,"F",1
"2821","Male",27,"Non-White",2,0,0,6,"M",1
"2822","Male",28,"Non-White",0,1,0,14,"M",1
"2823","Male",49,"Non-White",0,0,0,6,"M",1
"2824","Male",52,"Non-White",0,0,0,7,"F",1
"2825","Male",25,"Non-White",0,0,0,1,"M",0
"2826","Male",56,"White",0,0,0,2,"F",0
"2827","Male",34,"Non-White",0,0,0,22,"F",0
"2828","Male",35,"Non-White",0,0,0,7,"F",0
"2829","Male",23,"Non-White",0,0,0,1,"M",1
"2830","Male",22,"White",0,0,2,0,"F",0
"2831","Male",23,"Non-White",0,0,0,0,"F",1
"2832","Male",30,"Non-White",0,0,0,4,"M",0
"2833","Male",42,"Non-White",0,0,0,1,"M",1
"2834","Male",50,"Non-White",0,0,2,24,"M",1
"2835","Male",54,"White",0,0,0,12,"F",1
"2836","Male",37,"Non-White",0,0,0,4,"M",1
"2837","Male",37,"Non-White",0,0,0,0,"F",0
"2838","Male",23,"Non-White",0,0,0,1,"F",0
"2839","Male",41,"White",0,0,0,0,"F",0
"2840","Male",50,"Non-White",1,0,0,5,"F",0
"2841","Male",41,"Non-White",0,0,0,19,"F",1
"2842","Male",26,"Non-White",0,0,0,2,"F",1
"2843","Male",40,"Non-White",0,0,0,8,"F",1
"2844","Male",23,"Non-White",0,0,0,2,"F",1
"2845","Male",55,"White",0,0,0,1,"F",1
"2846","Male",24,"Non-White",0,0,0,0,"F",1
"2847","Male",33,"White",0,1,0,5,"M",1
"2848","Male",23,"White",0,0,0,0,"F",0
"2849","Male",37,"Non-White",0,0,0,1,"M",1
"2850","Female",64,"Non-White",0,0,0,0,"F",0
"2851","Male",51,"White",0,0,0,0,"M",0
"2852","Male",40,"Non-White",0,0,0,4,"F",1
"2853","Male",43,"White",0,0,0,1,"F",0
"2854","Female",35,"Non-White",0,0,0,3,"M",1
"2855","Male",22,"Non-White",0,0,0,1,"F",1
"2856","Male",29,"Non-White",0,0,0,2,"F",0
"2857","Male",57,"White",0,0,0,0,"M",0
"2858","Male",20,"Non-White",0,1,2,1,"M",1
"2859","Male",37,"White",0,0,0,1,"M",1
"2860","Female",23,"Non-White",0,0,0,0,"M",0
"2861","Male",23,"Non-White",0,0,0,3,"F",1
"2862","Male",36,"White",0,0,0,9,"M",1
"2863","Male",55,"White",0,0,0,1,"M",0
"2864","Male",53,"Non-White",0,0,0,18,"M",1
"2865","Male",21,"Non-White",0,0,0,1,"F",1
"2866","Male",27,"Non-White",0,0,0,3,"M",1
"2867","Male",28,"Non-White",0,1,0,6,"F",1
"2868","Male",26,"White",0,0,0,1,"F",1
"2869","Male",25,"White",0,0,0,1,"F",0
"2870","Male",66,"White",0,0,0,0,"F",0
"2871","Male",28,"Non-White",0,0,0,3,"M",0
"2872","Male",21,"Non-White",0,0,0,0,"F",1
"2873","Male",24,"Non-White",0,0,0,0,"M",0
"2874","Male",60,"White",0,0,0,18,"M",1
"2875","Male",37,"Non-White",0,0,0,2,"F",1
"2876","Male",23,"Non-White",0,0,0,2,"M",1
"2877","Male",73,"White",0,0,0,0,"M",0
"2878","Male",44,"Non-White",0,0,0,0,"F",0
"2879","Male",42,"Non-White",0,0,0,0,"M",0
"2880","Male",40,"Non-White",0,0,0,6,"F",0
"2881","Female",28,"Non-White",0,0,0,0,"F",1
"2882","Male",21,"Non-White",0,0,0,0,"F",0
"2883","Male",56,"White",0,0,0,0,"M",1
"2884","Male",42,"Non-White",0,0,0,3,"F",0
"2885","Male",32,"White",1,0,0,11,"F",1
"2886","Male",50,"White",0,0,0,1,"F",0
"2887","Male",34,"White",0,0,0,0,"M",0
"2888","Male",47,"Non-White",0,0,0,1,"M",1
"2889","Male",58,"White",0,0,0,3,"F",0
"2890","Male",48,"White",0,0,0,3,"F",0
"2891","Female",20,"White",0,0,0,0,"F",0
"2892","Female",53,"Non-White",0,0,0,10,"F",1
"2893","Male",29,"Non-White",0,0,0,0,"F",0
"2894","Male",38,"Non-White",0,0,0,1,"M",0
"2895","Female",43,"White",0,0,0,0,"M",0
"2896","Male",35,"Non-White",0,0,0,1,"M",0
"2897","Male",25,"Non-White",0,0,0,2,"M",1
"2898","Male",53,"White",0,0,0,1,"M",1
"2899","Male",22,"White",0,0,3,0,"M",0
"2900","Female",32,"Non-White",0,0,0,1,"M",0
"2901","Male",26,"White",0,0,0,9,"M",1
"2902","Female",48,"Non-White",0,0,0,0,"F",0
"2903","Male",23,"Non-White",0,0,0,4,"F",1
"2904","Male",71,"White",0,0,0,1,"M",0
"2905","Female",61,"White",0,0,0,0,"M",0
"2906","Female",22,"White",0,0,0,2,"M",0
"2907","Male",29,"Non-White",0,0,0,1,"M",1
"2908","Female",54,"White",0,0,0,1,"M",0
"2909","Male",24,"White",0,2,0,6,"F",0
"2910","Female",28,"White",0,0,0,0,"F",0
"2911","Female",25,"White",0,0,0,2,"F",0
"2912","Female",22,"Non-White",0,0,0,1,"F",0
"2913","Male",24,"Non-White",0,0,0,2,"F",1
"2914","Male",35,"Non-White",0,0,0,0,"F",0
"2915","Male",21,"Non-White",0,0,0,0,"F",0
"2916","Male",49,"White",0,0,0,1,"M",0
"2917","Male",26,"Non-White",0,0,0,6,"F",1
"2918","Male",30,"Non-White",0,1,0,7,"F",1
"2919","Male",32,"Non-White",0,0,1,1,"M",1
"2920","Male",30,"Non-White",0,0,0,5,"F",1
"2921","Male",21,"Non-White",0,0,0,1,"F",0
"2922","Male",64,"White",0,0,0,8,"F",0
"2923","Female",26,"Non-White",0,0,0,1,"F",0
"2924","Female",45,"White",0,1,0,7,"F",1
"2925","Male",37,"Non-White",0,0,0,3,"M",0
"2926","Female",34,"Non-White",0,0,0,1,"F",1
"2927","Male",60,"Non-White",0,0,0,4,"F",0
"2928","Male",58,"White",0,0,0,0,"M",0
"2929","Male",27,"White",0,0,0,0,"F",0
"2930","Male",30,"Non-White",0,0,0,0,"M",1
"2931","Male",25,"Non-White",0,0,2,0,"M",0
"2932","Male",60,"Non-White",0,0,0,19,"F",1
"2933","Male",56,"Non-White",0,0,0,24,"F",0
"2934","Male",33,"Non-White",0,0,0,2,"M",0
"2935","Male",25,"White",0,1,0,9,"F",1
"2936","Male",47,"Non-White",0,0,0,15,"F",0
"2937","Male",32,"Non-White",0,0,0,6,"F",1
"2938","Male",24,"Non-White",0,0,0,3,"F",1
"2939","Male",23,"White",0,1,0,2,"F",1
"2940","Male",23,"Non-White",0,0,0,3,"F",1
"2941","Male",25,"Non-White",0,0,0,1,"F",1
"2942","Female",20,"Non-White",0,0,0,0,"F",0
"2943","Male",32,"Non-White",0,0,4,9,"F",0
"2944","Female",49,"Non-White",0,0,0,0,"F",0
"2945","Male",22,"Non-White",0,0,0,1,"F",0
"2946","Male",24,"Non-White",0,0,0,0,"F",0
"2947","Male",26,"White",0,0,0,10,"F",1
"2948","Male",29,"Non-White",0,0,0,5,"F",0
"2949","Female",20,"Non-White",1,0,0,1,"F",1
"2950","Male",49,"White",0,0,0,1,"M",0
"2951","Male",29,"Non-White",0,0,0,1,"M",1
"2952","Male",18,"Non-White",3,0,0,2,"F",1
"2953","Male",22,"White",0,0,0,0,"F",0
"2954","Male",34,"Non-White",3,0,0,8,"F",0
"2955","Female",26,"Non-White",0,0,0,3,"F",0
"2956","Male",21,"Non-White",0,0,0,0,"F",1
"2957","Male",54,"White",0,0,0,2,"M",0
"2958","Male",59,"Non-White",0,0,0,1,"F",0
"2959","Male",22,"Non-White",0,0,1,0,"F",1
"2960","Male",24,"Non-White",0,0,0,1,"F",1
"2961","Male",64,"Non-White",0,0,0,20,"F",0
"2962","Male",45,"White",0,0,0,1,"M",1
"2963","Female",22,"Non-White",0,0,0,0,"F",0
"2964","Male",24,"Non-White",0,0,0,5,"F",1
"2965","Female",30,"Non-White",0,0,0,3,"F",1
"2966","Female",27,"White",0,0,0,0,"F",0
"2967","Male",20,"White",0,0,2,0,"F",0
"2968","Male",29,"Non-White",0,0,0,0,"F",1
"2969","Male",28,"White",0,0,0,5,"F",1
"2970","Male",37,"Non-White",0,0,0,0,"M",0
"2971","Male",25,"Non-White",0,0,0,2,"F",0
"2972","Male",23,"White",0,0,1,3,"F",1
"2973","Female",32,"Non-White",0,0,0,0,"M",0
"2974","Female",44,"White",0,0,0,1,"F",0
"2975","Male",41,"Non-White",0,0,0,8,"F",0
"2976","Male",30,"White",0,0,0,3,"F",0
"2977","Male",27,"Non-White",0,0,0,2,"M",1
"2978","Male",32,"Non-White",0,0,0,0,"F",1
"2979","Male",40,"Non-White",0,1,1,24,"M",1
"2980","Male",23,"Non-White",0,0,0,1,"F",0
"2981","Male",34,"Non-White",0,0,0,2,"M",0
"2982","Male",33,"Non-White",0,0,0,1,"F",0
"2983","Female",33,"Non-White",0,0,0,3,"M",0
"2984","Male",33,"White",0,0,0,3,"F",0
"2985","Male",33,"White",0,0,0,0,"F",0
"2986","Male",41,"Non-White",0,0,0,2,"M",1
"2987","Male",37,"Non-White",0,0,0,1,"M",0
"2988","Male",28,"Non-White",0,0,0,9,"M",0
"2989","Female",25,"Non-White",0,0,0,0,"F",1
"2990","Male",51,"Non-White",0,0,0,14,"F",1
"2991","Female",30,"Non-White",0,0,0,1,"M",0
"2992","Female",47,"Non-White",0,0,0,0,"M",0
"2993","Male",24,"White",0,0,0,0,"F",1
"2994","Male",37,"White",0,0,0,5,"M",0
"2995","Male",31,"White",0,0,0,9,"F",1
"2996","Female",30,"White",0,0,0,1,"F",0
"2997","Male",52,"Non-White",0,0,0,0,"F",1
"2998","Male",25,"Non-White",0,0,1,5,"F",1
"2999","Male",60,"Non-White",0,0,0,10,"F",0
"3000","Female",46,"Non-White",0,0,0,7,"M",0
"3001","Male",62,"White",0,0,0,3,"M",0
"3002","Male",57,"Non-White",0,0,0,10,"F",1
"3003","Male",36,"White",0,0,0,0,"M",1
"3004","Male",24,"Non-White",0,0,1,2,"F",1
"3005","Male",37,"Non-White",0,0,0,3,"M",1
"3006","Male",25,"White",0,2,1,9,"F",0
"3007","Male",21,"Non-White",0,0,1,0,"M",1
"3008","Male",38,"Non-White",0,0,0,0,"M",0
"3009","Male",29,"Non-White",0,0,0,5,"F",1
"3010","Male",52,"Non-White",0,0,0,0,"M",1
"3011","Male",29,"Non-White",0,0,0,5,"F",0
"3012","Male",59,"Non-White",0,0,0,13,"F",1
"3013","Male",39,"Non-White",0,0,0,2,"F",0
"3014","Male",48,"Non-White",0,0,0,1,"M",0
"3015","Male",31,"Non-White",0,0,0,3,"M",1
"3016","Male",20,"Non-White",0,1,1,1,"F",1
"3017","Male",50,"White",0,0,0,0,"M",0
"3018","Male",27,"Non-White",0,0,0,7,"F",1
"3019","Male",27,"Non-White",0,0,0,0,"M",0
"3020","Male",31,"White",0,0,0,4,"F",1
"3021","Female",32,"Non-White",0,0,0,2,"F",0
"3022","Female",24,"Non-White",0,0,0,2,"M",0
"3023","Male",24,"Non-White",0,0,0,4,"F",1
"3024","Male",30,"White",0,0,0,0,"M",1
"3025","Male",21,"Non-White",1,1,0,2,"F",0
"3026","Male",41,"White",0,0,0,0,"F",0
"3027","Male",38,"Non-White",0,0,0,1,"F",0
"3028","Male",32,"Non-White",0,0,0,2,"F",1
"3029","Male",27,"White",0,0,0,5,"F",0
"3030","Female",24,"White",0,0,0,1,"F",0
"3031","Male",69,"White",0,0,0,0,"M",1
"3032","Male",25,"White",0,0,0,1,"F",0
"3033","Male",55,"White",0,0,0,0,"M",1
"3034","Male",28,"Non-White",1,0,0,7,"F",1
"3035","Male",27,"White",0,0,0,0,"M",1
"3036","Female",20,"Non-White",0,0,0,1,"F",1
"3037","Male",36,"Non-White",0,0,0,2,"F",1
"3038","Female",39,"Non-White",0,0,2,10,"F",1
"3039","Male",25,"Non-White",0,1,1,10,"F",1
"3040","Female",35,"White",0,0,0,1,"M",0
"3041","Male",32,"Non-White",0,1,3,12,"M",1
"3042","Male",69,"Non-White",0,0,0,0,"M",0
"3043","Male",21,"White",0,0,1,1,"M",0
"3044","Male",41,"White",0,0,0,1,"F",0
"3045","Male",21,"Non-White",0,0,0,0,"F",0
"3046","Male",38,"Non-White",0,0,0,0,"F",0
"3047","Male",21,"Non-White",0,0,0,1,"F",1
"3048","Male",31,"White",0,0,0,10,"M",0
"3049","Male",35,"White",0,0,0,2,"M",1
"3050","Male",34,"Non-White",0,0,0,5,"M",0
"3051","Male",52,"White",0,0,0,0,"M",0
"3052","Male",21,"Non-White",0,0,0,0,"F",0
"3053","Male",43,"Non-White",0,0,0,8,"M",0
